101,2022,201,1300,0,3.606,9.76,19.05,20.43,31.55,10.39,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,201,1400,0,3.544,9.75,19.04,20.44,31.55,10.45,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,201,1500,0,3.485,9.76,19.04,20.43,31.54,10.5,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,201,1600,0,3.419,9.74,19.05,20.43,31.53,10.5,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,201,1700,0,3.38,9.74,19.06,20.43,31.52,10.5,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,201,1800,0,3.335,9.72,19.06,20.43,31.52,10.46,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,201,1900,0,3.302,9.71,19.06,20.43,31.52,10.41,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,201,2000,0,3.315,9.69,19.06,20.43,31.53,10.36,7999,7999,7999,7999,7860,7999,7999,7999,7999
101,2022,201,2100,0,3.286,9.68,19.06,20.43,31.52,10.31,7999,7999,7999,7999,7600,7999,7999,7999,7999
101,2022,201,2200,0,3.343,9.68,19.06,20.43,31.52,10.27,7999,7999,7999,7999,7440,7999,7999,7999,7999
101,2022,201,2300,0,3.286,9.68,19.06,20.43,31.52,10.23,7999,7999,7999,7999,7282,7999,7999,7999,7999
101,2022,202,000,0,3.294,9.67,19.06,20.43,31.52,10.18,7999,7999,7999,7999,7176,7999,7999,7999,7999
101,2022,202,100,0,3.304,9.66,19.06,20.43,31.53,10.14,7999,7999,7999,7999,7103,7999,7999,7999,7999
101,2022,202,200,0,3.31,9.63,19.05,20.44,31.52,10.1,7999,7999,7999,7999,6990,7999,7999,7999,7999
101,2022,202,300,0,3.323,9.63,19.04,20.43,31.52,10.06,7999,7999,7999,7999,6903,7999,7999,7999,7999
101,2022,202,400,0,3.338,9.63,19.03,20.43,31.52,10.03,7999,7999,7999,7999,6848,7999,7999,7999,7999
101,2022,202,500,0,3.348,9.61,19.02,20.43,31.52,9.99,7999,7999,7999,7999,6817,7999,7999,7999,7999
101,2022,202,600,0,3.374,9.61,19.01,20.43,31.51,9.96,7999,7999,7999,7999,6801,7999,7999,7999,7999
101,2022,202,700,0,3.414,9.61,19,20.42,31.51,9.94,7999,7999,7999,7999,6848,7999,7999,7999,7999
101,2022,202,800,0,3.419,9.61,18.98,20.42,31.51,9.92,7999,7999,7999,7999,6927,7999,7999,7999,7999
101,2022,202,900,0,3.414,9.6,18.97,20.42,31.51,9.92,7999,7999,7999,7999,7038,7999,7999,7999,7999
101,2022,202,1000,0,3.398,9.59,18.96,20.42,31.51,9.93,7999,7999,7999,7999,7167,7999,7999,7999,7999
101,2022,202,1100,0,3.372,9.58,18.96,20.42,31.52,9.97,7999,7999,7999,7999,7315,7999,7999,7999,7999
101,2022,202,1200,0,3.343,9.56,18.94,20.42,31.51,10.02,7999,7999,7999,7999,7499,7999,7999,7999,7999
101,2022,202,1300,0,3.304,9.57,18.93,20.42,31.51,10.07,7999,7999,7999,7999,7712,7999,7999,7999,7999
101,2022,202,1400,0,3.248,9.58,18.93,20.41,31.51,10.11,7999,7999,7999,7999,7851,7999,7999,7999,7999
101,2022,202,1500,0,3.195,9.57,18.93,20.41,31.51,10.13,7999,7999,7999,7999,7931,7999,7999,7999,7999
101,2022,202,1600,0,3.144,9.54,18.94,20.41,31.5,10.12,7999,7999,7999,7999,7860,7999,7999,7999,7999
101,2022,202,1700,0,3.107,9.53,18.96,20.41,31.49,10.11,7999,7999,7999,7999,7738,7999,7999,7999,7999
101,2022,202,1800,0,3.072,9.51,18.96,20.4,31.48,10.1,7999,7999,7999,7999,7566,7999,7999,7999,7999
101,2022,202,1900,0,3.05,9.5,18.96,20.41,31.49,10.07,7999,7999,7999,7999,7315,7999,7999,7999,7999
101,2022,202,2000,0,3.162,9.5,18.96,20.4,31.49,10.04,7999,7999,7999,7999,7119,7999,7999,7999,7999
101,2022,202,2100,0,3.053,9.49,18.96,20.4,31.5,9.99,7999,7999,7999,7999,6951,7999,7999,7999,7999
101,2022,202,2200,0,3.05,9.52,18.95,20.41,31.49,9.95,7999,7999,7999,7999,6840,7999,7999,7999,7999
101,2022,202,2300,0,3.055,9.51,18.94,20.41,31.49,9.9,7999,7999,7999,7999,6755,7999,7999,7999,7999
101,2022,203,000,0,3.067,9.51,18.93,20.41,31.49,9.86,7999,7999,7999,7999,6686,7999,7999,7999,7999
101,2022,203,100,0,3.077,9.5,18.93,20.41,31.5,9.82,7999,7999,7999,7999,6602,7999,7999,7999,7999
101,2022,203,200,0,3.085,9.5,18.92,20.4,31.49,9.79,7999,7999,7999,7999,6564,7999,7999,7999,7999
101,2022,203,300,0,3.102,9.49,18.9,20.4,31.49,9.76,7999,7999,7999,7999,6534,7999,7999,7999,7999
101,2022,203,400,0,3.117,9.48,18.9,20.4,31.49,9.73,7999,7999,7999,7999,6496,7999,7999,7999,7999
101,2022,203,500,0,3.129,9.48,18.89,20.4,31.48,9.71,7999,7999,7999,7999,6489,7999,7999,7999,7999
101,2022,203,600,0,3.147,9.48,18.87,20.4,31.48,9.68,7999,7999,7999,7999,6481,7999,7999,7999,7999
101,2022,203,700,0,3.159,9.48,18.87,20.4,31.48,9.66,7999,7999,7999,7999,6496,7999,7999,7999,7999
101,2022,203,800,0,3.167,9.48,18.86,20.4,31.47,9.65,7999,7999,7999,7999,6556,7999,7999,7999,7999
101,2022,203,900,0,3.167,9.48,18.85,20.39,31.47,9.64,7999,7999,7999,7999,6647,7999,7999,7999,7999
101,2022,203,1000,0,3.152,9.46,18.83,20.4,31.48,9.64,7999,7999,7999,7999,6740,7999,7999,7999,7999
101,2022,203,1100,0,3.149,9.46,18.82,20.39,31.48,9.66,7999,7999,7999,7999,6856,7999,7999,7999,7999
101,2022,203,1200,0,3.139,9.45,18.81,20.39,31.48,9.69,7999,7999,7999,7999,7014,7999,7999,7999,7999
101,2022,203,1300,0,3.127,9.46,18.8,20.38,31.48,9.75,7999,7999,7999,7999,7257,7999,7999,7999,7999
101,2022,203,1400,0,3.102,9.45,18.79,20.38,31.48,9.79,7999,7999,7999,7999,7448,7999,7999,7999,7999
101,2022,203,1500,0,3.065,9.43,18.79,20.38,31.47,9.84,7999,7999,7999,7999,7541,7999,7999,7999,7999
101,2022,203,1600,0,3.016,9.42,18.79,20.38,31.46,9.86,7999,7999,7999,7999,7448,7999,7999,7999,7999
101,2022,203,1700,0,2.977,9.41,18.79,20.38,31.45,9.86,7999,7999,7999,7999,7315,7999,7999,7999,7999
101,2022,203,1800,0,2.943,9.4,18.79,20.37,31.45,9.85,7999,7999,7999,7999,7086,7999,7999,7999,7999
101,2022,203,1900,0,2.926,9.39,18.79,20.38,31.46,9.83,7999,7999,7999,7999,6895,7999,7999,7999,7999
101,2022,203,2000,0,2.994,9.37,18.79,20.38,31.47,9.79,7999,7999,7999,7999,6724,7999,7999,7999,7999
101,2022,203,2100,0,2.984,9.36,18.79,20.37,31.46,9.75,7999,7999,7999,7999,6571,7999,7999,7999,7999
101,2022,203,2200,0,2.97,9.36,18.77,20.38,31.46,9.7,7999,7999,7999,7999,6459,7999,7999,7999,7999
101,2022,203,2300,0,2.948,9.36,18.77,20.37,31.47,9.66,7999,7999,7999,7999,6385,7999,7999,7999,7999
101,2022,204,000,0,2.96,9.35,18.77,20.37,31.46,9.62,7999,7999,7999,7999,6319,7999,7999,7999,7999
101,2022,204,100,0,2.974,9.34,18.74,20.37,31.47,9.59,7999,7999,7999,7999,6246,7999,7999,7999,7999
101,2022,204,200,0,2.987,9.33,18.74,20.37,31.47,9.56,7999,7999,7999,7999,6188,7999,7999,7999,7999
101,2022,204,300,0,2.996,9.33,18.72,20.36,31.46,9.54,7999,7999,7999,7999,6152,7999,7999,7999,7999
101,2022,204,400,0,3.016,9.33,18.71,20.35,31.46,9.53,7999,7999,7999,7999,6138,7999,7999,7999,7999
101,2022,204,500,0,3.04,9.32,18.69,20.35,31.45,9.52,7999,7999,7999,7999,6131,7999,7999,7999,7999
101,2022,204,600,0,3.082,9.34,18.69,20.34,31.44,9.51,7999,7999,7999,7999,6195,7999,7999,7999,7999
101,2022,204,700,0,3.149,9.37,18.69,20.34,31.42,9.49,7999,7999,7999,7999,6253,7999,7999,7999,7999
101,2022,204,800,0,3.167,9.36,18.67,20.34,31.43,9.47,7999,7999,7999,7999,6319,7999,7999,7999,7999
101,2022,204,900,0,3.2,9.35,18.66,20.34,31.43,9.48,7999,7999,7999,7999,6414,7999,7999,7999,7999
101,2022,204,1000,0,3.2,9.34,18.66,20.34,31.43,9.49,7999,7999,7999,7999,6541,7999,7999,7999,7999
101,2022,204,1100,0,3.139,9.33,18.64,20.34,31.44,9.53,7999,7999,7999,7999,6686,7999,7999,7999,7999
101,2022,204,1200,0,3.107,9.32,18.64,20.34,31.44,9.57,7999,7999,7999,7999,6880,7999,7999,7999,7999
101,2022,204,1300,0,3.077,9.31,18.62,20.34,31.44,9.63,7999,7999,7999,7999,7103,7999,7999,7999,7999
101,2022,204,1400,0,3.043,9.31,18.62,20.33,31.43,9.71,7999,7999,7999,7999,7307,7999,7999,7999,7999
101,2022,204,1500,0,3.011,9.31,18.61,20.33,31.43,9.77,7999,7999,7999,7999,7626,7999,7999,7999,7999
101,2022,204,1600,0,2.96,9.29,18.62,20.32,31.41,9.81,7999,7999,7999,7999,7764,7999,7999,7999,7999
101,2022,204,1700,0,2.917,9.29,18.63,20.32,31.4,9.81,7999,7999,7999,7999,7678,7999,7999,7999,7999
101,2022,204,1800,0,2.886,9.27,18.63,20.32,31.4,9.78,7999,7999,7999,7999,7282,7999,7999,7999,7999
101,2022,204,1900,0,2.864,9.26,18.64,20.32,31.4,9.71,7999,7999,7999,7999,6967,7999,7999,7999,7999
101,2022,204,2000,0,2.86,9.24,18.63,20.32,31.41,9.65,7999,7999,7999,7999,6609,7999,7999,7999,7999
101,2022,204,2100,0,2.855,9.22,18.62,20.32,31.41,9.59,7999,7999,7999,7999,6400,7999,7999,7999,7999
101,2022,204,2200,0,2.862,9.22,18.61,20.32,31.42,9.53,7999,7999,7999,7999,6268,7999,7999,7999,7999
101,2022,204,2300,0,2.871,9.2,18.61,20.32,31.42,9.48,7999,7999,7999,7999,6167,7999,7999,7999,7999
101,2022,205,000,0,2.888,9.2,18.59,20.3,31.42,9.43,7999,7999,7999,7999,6102,7999,7999,7999,7999
101,2022,205,100,0,2.909,9.2,18.58,20.3,31.41,9.39,7999,7999,7999,7999,6060,7999,7999,7999,7999
101,2022,205,200,0,2.931,9.2,18.57,20.3,31.41,9.36,7999,7999,7999,7999,6032,7999,7999,7999,7999
101,2022,205,300,0,2.948,9.2,18.56,20.29,31.41,9.33,7999,7999,7999,7999,6010,7999,7999,7999,7999
101,2022,205,400,0,2.967,9.19,18.55,20.29,31.4,9.3,7999,7999,7999,7999,5996,7999,7999,7999,7999
101,2022,205,500,0,2.984,9.19,18.54,20.29,31.4,9.28,7999,7999,7999,7999,5996,7999,7999,7999,7999
101,2022,205,600,0,3.016,9.21,18.54,20.28,31.38,9.27,7999,7999,7999,7999,6053,7999,7999,7999,7999
101,2022,205,700,0,3.065,9.23,18.53,20.28,31.37,9.26,7999,7999,7999,7999,6109,7999,7999,7999,7999
101,2022,205,800,0,3.102,9.22,18.51,20.28,31.37,9.24,7999,7999,7999,7999,6181,7999,7999,7999,7999
101,2022,205,900,0,3.129,9.2,18.5,20.28,31.37,9.24,7999,7999,7999,7999,6275,7999,7999,7999,7999
101,2022,205,1000,0,3.129,9.19,18.49,20.28,31.38,9.25,7999,7999,7999,7999,6407,7999,7999,7999,7999
101,2022,205,1100,0,3.095,9.18,18.48,20.28,31.38,9.29,7999,7999,7999,7999,6564,7999,7999,7999,7999
101,2022,205,1200,0,3.03,9.17,18.47,20.27,31.38,9.35,7999,7999,7999,7999,6778,7999,7999,7999,7999
101,2022,205,1300,0,2.999,9.17,18.46,20.27,31.38,9.43,7999,7999,7999,7999,7014,7999,7999,7999,7999
101,2022,205,1400,0,2.965,9.17,18.46,20.27,31.38,9.52,7999,7999,7999,7999,7406,7999,7999,7999,7999
101,2022,205,1500,0,2.936,9.16,18.46,20.26,31.38,9.59,7999,7999,7999,7999,7721,7999,7999,7999,7999
101,2022,205,1600,0,2.888,9.15,18.46,20.26,31.37,9.66,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,205,1700,0,2.85,9.14,18.46,20.26,31.35,9.7,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,205,1800,0,2.815,9.13,18.47,20.25,31.35,9.71,7999,7999,7999,7999,7999,7999,7999,7999,7999
101,2022,205,1900,0,2.787,9.11,18.47,20.26,31.36,9.66,7999,7999,7999,7999,7282,7999,7999,7999,7999
101,2022,205,2000,0,2.78,9.08,18.48,20.26,31.36,9.53,7999,7999,7999,7999,6678,7999,7999,7999,7999
101,2022,205,2100,0,2.775,9.07,18.47,20.26,31.37,9.44,7999,7999,7999,7999,6363,7999,7999,7999,7999
101,2022,205,2200,0,2.768,9.07,18.46,20.26,31.37,9.38,7999,7999,7999,7999,6195,7999,7999,7999,7999
101,2022,205,2300,0,2.777,9.06,18.46,20.26,31.36,9.33,7999,7999,7999,7999,6088,7999,7999,7999,7999
101,2022,206,000,0,2.796,9.06,18.46,20.26,31.36,9.28,7999,7999,7999,7999,6010,7999,7999,7999,7999
101,2022,206,100,0,2.808,9.05,18.45,20.25,31.36,9.24,7999,7999,7999,7999,5948,7999,7999,7999,7999
101,2022,206,200,0,2.81,9.05,18.43,20.26,31.36,9.19,7999,7999,7999,7999,5899,7999,7999,7999,7999
101,2022,206,300,0,2.841,9.04,18.43,20.25,31.36,9.16,7999,7999,7999,7999,5858,7999,7999,7999,7999
101,2022,206,400,0,2.855,9.04,18.42,20.24,31.36,9.13,7999,7999,7999,7999,5837,7999,7999,7999,7999
101,2022,206,500,0,2.852,9.03,18.4,20.24,31.36,9.1,7999,7999,7999,7999,5810,7999,7999,7999,7999
101,2022,206,600,0,2.878,9.05,18.4,20.23,31.33,9.09,7999,7999,7999,7999,5830,7999,7999,7999,7999
101,2022,206,700,0,2.926,9.07,18.39,20.23,31.33,9.07,7999,7999,7999,7999,5872,7999,7999,7999,7999
101,2022,206,800,0,2.943,9.05,18.38,20.23,31.33,9.06,7999,7999,7999,7999,5955,7999,7999,7999,7999
101,2022,206,900,0,2.95,9.04,18.37,20.24,31.34,9.07,7999,7999,7999,7999,6074,7999,7999,7999,7999
101,2022,206,1000,0,2.926,9.03,18.36,20.23,31.34,9.09,7999,7999,7999,7999,6217,7999,7999,7999,7999
101,2022,206,1100,0,2.912,9.02,18.35,20.23,31.34,9.14,7999,7999,7999,7999,6385,7999,7999,7999,7999
101,2022,206,1200,0,2.893,9.02,18.33,20.23,31.34,9.21,7999,7999,7999,7999,6625,7999,7999,7999,7999
101,2022,206,1300,0,2.869,9,18.33,20.23,31.34,9.29,7999,7999,7999,7999,6840,7999,7999,7999,7999
101,2022,206,1400,0,2.845,9,18.33,20.23,31.34,9.38,7999,7999,7999,7999,7038,7999,7999,7999,7999
101,2022,206,1500,0,2.817,9,18.33,20.23,31.34,9.45,7999,7999,7999,7999,7348,7999,7999,7999,7999
101,2022,206,1600,0,2.773,8.99,18.33,20.23,31.33,9.51,7999,7999,7999,7999,7558,7999,7999,7999,7999
101,2022,206,1700,0,2.733,8.97,18.33,20.22,31.32,9.54,7999,7999,7999,7999,7566,7999,7999,7999,7999
101,2022,206,1800,0,2.699,8.95,18.34,20.22,31.32,9.53,7999,7999,7999,7999,7216,7999,7999,7999,7999
101,2022,206,1900,0,2.667,8.95,18.35,20.22,31.31,9.47,7999,7999,7999,7999,6990,7999,7999,7999,7999
101,2022,206,2000,0,2.64,8.93,18.35,20.22,31.32,9.38,7999,7999,7999,7999,6511,7999,7999,7999,7999
101,2022,206,2100,0,2.679,8.9,18.34,20.22,31.31,9.3,7999,7999,7999,7999,6188,7999,7999,7999,7999
101,2022,206,2200,0,2.635,8.89,18.33,20.22,31.31,9.25,7999,7999,7999,7999,6010,7999,7999,7999,7999
101,2022,206,2300,0,2.64,8.89,18.33,20.23,31.31,9.19,7999,7999,7999,7999,5892,7999,7999,7999,7999
101,2022,207,000,0,2.649,8.89,18.33,20.23,31.31,9.14,7999,7999,7999,7999,5817,7999,7999,7999,7999
101,2022,207,100,0,2.647,8.89,18.32,20.22,31.31,9.09,7999,7999,7999,7999,5749,7999,7999,7999,7999
101,2022,207,200,0,2.665,8.89,18.31,20.22,31.32,9.04,7999,7999,7999,7999,5695,7999,7999,7999,7999
101,2022,207,300,0,2.674,8.88,18.3,20.21,31.32,9.01,7999,7999,7999,7999,5655,7999,7999,7999,7999
101,2022,207,400,0,2.685,8.88,18.3,20.22,31.31,8.97,7999,7999,7999,7999,5622,7999,7999,7999,7999
101,2022,207,500,0,2.701,8.87,18.28,20.21,31.31,8.95,7999,7999,7999,7999,5595,7999,7999,7999,7999
101,2022,207,600,0,2.715,8.89,18.28,20.2,31.3,8.92,7999,7999,7999,7999,5608,7999,7999,7999,7999
101,2022,207,700,0,2.745,8.89,18.27,20.2,31.29,8.9,7999,7999,7999,7999,5648,7999,7999,7999,7999
101,2022,207,800,0,2.759,8.88,18.25,20.21,31.3,8.89,7999,7999,7999,7999,5729,7999,7999,7999,7999
101,2022,207,900,0,2.763,8.87,18.24,20.21,31.3,8.91,7999,7999,7999,7999,5858,7999,7999,7999,7999
101,2022,207,1000,0,2.757,8.85,18.23,20.21,31.3,8.95,7999,7999,7999,7999,6010,7999,7999,7999,7999
101,2022,207,1100,0,2.738,8.83,18.22,20.21,31.3,9,7999,7999,7999,7999,6188,7999,7999,7999,7999
101,2022,207,1200,0,2.727,8.82,18.2,20.21,31.31,9.07,7999,7999,7999,7999,6392,7999,7999,7999,7999
101,2022,207,1300,0,2.713,8.81,18.2,20.2,31.31,9.14,7999,7999,7999,7999,6571,7999,7999,7999,7999
101,2022,207,1400,0,2.69,8.83,18.2,20.2,31.31,9.22,7999,7999,7999,7999,6747,7999,7999,7999,7999
101,2022,207,1500,0,2.665,8.82,18.2,20.2,31.3,9.27,7999,7999,7999,7999,6903,7999,7999,7999,7999
101,2022,207,1600,0,2.622,8.79,18.2,20.2,31.3,9.3,7999,7999,7999,7999,6982,7999,7999,7999,7999
101,2022,207,1700,0,2.582,8.77,18.2,20.19,31.28,9.3,7999,7999,7999,7999,6919,7999,7999,7999,7999
101,2022,207,1800,0,2.548,8.76,18.2,20.19,31.28,9.27,7999,7999,7999,7999,6771,7999,7999,7999,7999
101,2022,207,1900,0,2.518,8.74,18.2,20.19,31.27,9.21,7999,7999,7999,7999,6571,7999,7999,7999,7999
101,2022,207,2000,0,2.5,8.74,18.21,20.19,31.27,9.16,7999,7999,7999,7999,6363,7999,7999,7999,7999
101,2022,207,2100,0,2.494,8.71,18.21,20.19,31.28,9.11,7999,7999,7999,7999,6152,7999,7999,7999,7999
101,2022,207,2200,0,2.483,8.7,18.2,20.2,31.28,9.06,7999,7999,7999,7999,5983,7999,7999,7999,7999
101,2022,207,2300,0,2.478,8.69,18.2,20.2,31.28,9.01,7999,7999,7999,7999,5817,7999,7999,7999,7999
101,2022,208,000,0,2.478,8.68,18.2,20.2,31.28,8.96,7999,7999,7999,7999,5682,7999,7999,7999,7999
101,2022,208,100,0,2.483,8.68,18.18,20.2,31.28,8.91,7999,7999,7999,7999,5595,7999,7999,7999,7999
101,2022,208,200,0,2.487,8.67,18.18,20.2,31.28,8.87,7999,7999,7999,7999,5529,7999,7999,7999,7999
