101,2022,26,1400,0,101,0.356,0.519,0.83,0.712,0.852,102,0.593,17.5,17.69,12.29,13.26,103,22.26,26.53,26,32.57,31.46
101,2022,26,1500,0,101,0.357,0.519,0.83,0.712,0.852,102,0.593,17.5,17.69,12.29,13.26,103,22.19,26.7,26.13,32.57,31.45
101,2022,26,1600,0,101,0.358,0.519,0.83,0.712,0.85,102,0.593,17.5,17.69,12.29,13.26,103,21.98,26.74,26.2,32.59,31.45
101,2022,26,1700,0,101,0.359,0.519,0.83,0.712,0.851,102,0.593,17.5,17.69,12.29,13.26,103,21.76,26.74,26.23,32.62,31.45
101,2022,26,1800,0,101,0.359,0.519,0.83,0.712,0.851,102,0.593,17.48,17.68,12.29,13.25,103,21.43,26.71,26.25,32.63,31.45
101,2022,26,1900,0,101,0.359,0.519,0.829,0.712,0.851,102,0.593,17.46,17.67,12.29,13.25,103,21.09,26.65,26.24,32.64,31.45
101,2022,26,2000,0,101,0.358,0.518,0.829,0.712,0.851,102,0.593,17.45,17.67,12.29,13.25,103,20.75,26.59,26.22,32.65,31.45
101,2022,26,2100,0,101,0.358,0.518,0.829,0.712,0.85,102,0.593,17.43,17.65,12.29,13.24,103,20.26,26.5,26.18,32.66,31.43
101,2022,26,2200,0,101,0.357,0.518,0.829,0.711,0.849,102,0.593,17.43,17.64,12.29,13.23,103,19.99,26.39,26.14,32.66,31.43
101,2022,26,2300,0,101,0.356,0.518,0.829,0.711,0.848,102,0.592,17.43,17.63,12.29,13.23,103,19.76,26.32,26.1,32.65,31.44
101,2022,27,000,0,101,0.354,0.517,0.829,0.711,0.848,102,0.592,17.42,17.63,12.29,13.23,103,19.6,26.26,26.07,32.63,31.44
101,2022,27,100,0,101,0.352,0.517,0.829,0.711,0.848,102,0.592,17.41,17.62,12.29,13.22,103,19.4,26.18,26.03,32.63,31.44
101,2022,27,200,0,101,0.35,0.517,0.829,0.711,0.848,102,0.592,17.4,17.59,12.28,13.2,103,19.23,26.11,25.98,32.62,31.43
101,2022,27,300,0,101,0.345,0.516,0.829,0.711,0.848,102,0.591,17.35,17.57,12.26,13.14,103,19.07,26.04,25.93,32.6,31.43
101,2022,27,400,0,101,0.339,0.515,0.829,0.711,0.847,102,0.59,17.28,17.54,12.25,13.09,103,18.88,25.95,25.88,32.57,31.4
