101,2022,291,1300,0,14.13,1080,0,567.3,0,0,0,54.24,4951,303.3,53.27,0.176
101,2022,291,1400,0,14.13,1078,0,579.5,0,0,0,54.32,4900,253.8,47.18,0.186
101,2022,291,1500,0,14.22,1078,0,585.3,0,0,0,54.42,4748,181.3,36.53,0.202
101,2022,291,1600,0,14.22,1074,0,523.3,0,0,0,54.37,4671,94.1,21.31,0.227
101,2022,291,1700,0,13.32,1070,0,451.2,0,0,0,54.42,5179,8.98,2.664,0.297
101,2022,291,1800,0,12.92,1067,0,326,0,0,0,54.42,4900,0,0,-7999
101,2022,291,1900,0,12.86,1065,0,300.1,0,0,0,54.49,4925,0,0,-7999
101,2022,291,2000,0,12.83,1065,0,264.2,0,0,0,54.37,4849,0,0,-7999
101,2022,291,2100,0,12.81,1062,0,232,0,0,0,54.34,4976,0,0,-7999
101,2022,291,2200,0,12.78,1062,0,205.1,0,0,0,54.32,4849,0,0,-7999
101,2022,291,2300,0,12.76,1062,0,210.1,0,0,0,54.34,4951,0,0,-7999
101,2022,292,000,0,12.74,1063,0,213.4,0,0,0,54.27,4951,0,0,-7999
101,2022,292,100,0,12.72,1064,0,190.3,0,0,0,54.27,4951,0,0,-7999
101,2022,292,200,0,12.7,1062,0,165.2,0,0,0,54.42,4976,0,0,-7999
101,2022,292,300,0,12.68,1062,0,148.4,0,0,0,54.39,4900,0,0,-7999
101,2022,292,400,0,12.65,1061,0,143.6,0,0,0,54.34,4798,0,0,-7999
101,2022,292,500,0,12.62,1060,0,127.6,0,0,0,54.34,4976,0,0,-7999
101,2022,292,600,0,12.58,1060,0,124,0,0,0,54.37,4951,0,0,-7999
101,2022,292,700,0,12.58,1062,0,150.2,0,0,0,54.32,4951,15.11,1.526,0.101
101,2022,292,800,0,13.05,1062,0,363.1,0,0,0,54.44,4824,121.6,26.3,0.216
101,2022,292,900,0,14.4,1066,0,478.6,0,0,0,54.55,5078,204.1,37.7,0.185
101,2022,292,1000,0,14.27,1070,0,494.9,0,0,0,54.34,4798,269.3,47.2,0.175
101,2022,292,1100,0,14.22,1076,0,564.7,0,0,0,54.39,4798,308.4,53.28,0.173
101,2022,292,1200,0,14.11,1080,0,591.4,0,0,0,54.37,4925,319.5,54.79,0.172
101,2022,292,1300,0,14.12,1080,0,596.2,0,0,0,54.32,4697,300.1,52.51,0.175
101,2022,292,1400,0,14.13,1078,0,589.4,0,0,0,54.34,4875,252,46.42,0.184
101,2022,292,1500,0,14.18,1077,0,571.3,0,0,0,54.42,4875,179.5,36.53,0.204
101,2022,292,1600,0,14.32,1072,0,543.9,0,0,0,54.39,4519,94.8,22.07,0.233
101,2022,292,1700,0,13.27,1070,0,455.5,0,0,0,54.47,4875,6.104,1.142,0.187
101,2022,292,1800,0,12.91,1067,0,320.1,0,0,0,54.34,4951,0,0,-7999
101,2022,292,1900,0,12.86,1065,0,267.6,0,0,0,54.32,4951,0,0,-7999
101,2022,292,2000,0,12.83,1064,0,249.3,0,0,0,54.44,4976,0,0,-7999
101,2022,292,2100,0,12.81,1062,0,219.3,0,0,0,54.39,4925,0,0,-7999
101,2022,292,2200,0,12.78,1061,0,201,0,0,0,54.34,4976,0,0,-7999
101,2022,292,2300,0,12.75,1061,0,185.3,0,0,0,54.37,4976,0,0,-7999
101,2022,293,000,0,12.73,1060,0,176.6,0,0,0,54.42,4976,0,0,-7999
101,2022,293,100,0,12.71,1060,0,185.8,0,0,0,54.49,4976,0,0,-7999
101,2022,293,200,0,12.68,1060,0,165.7,0,0,0,54.42,4976,0,0,-7999
101,2022,293,300,0,12.66,1059,0,146.9,0,0,0,54.55,4976,0,0,-7999
101,2022,293,400,0,12.64,1059,0,235.3,0,0,0,54.55,4951,0,0,-7999
101,2022,293,500,0,12.61,1060,0,173.6,0,0,0,54.37,4976,0,0,-7999
101,2022,293,600,0,12.57,1060,0,162.4,0,0,0,54.67,4976,0,0,-7999
101,2022,293,700,0,12.56,1060,0,175.9,0,0,0,54.37,4951,9.71,1.144,0.118
101,2022,293,800,0,13.07,1062,0,431.1,0,0,0,54.49,4875,124.4,27.07,0.218
101,2022,293,900,0,14.41,1066,0,519.5,0,0,0,54.42,4875,208.4,38.84,0.186
101,2022,293,1000,0,14.22,1070,0,599,0,0,0,54.29,4798,321,55.57,0.173
101,2022,293,1100,0,14.24,1074,0,562.7,0,0,0,54.24,4925,150.8,24.36,0.162
101,2022,293,1200,0,14.28,1073,0,554.3,0,0,0,54.32,5002,188.9,31.97,0.169
101,2022,293,1300,0,14.19,1078,0,595.7,0,0,0,54.42,4748,245.9,42.62,0.173
101,2022,293,1400,0,14.23,1077,0,571.6,0,0,0,54.34,4925,331,59.37,0.179
101,2022,293,1500,0,14.3,1074,0,508.3,0,0,0,54.29,4951,62.12,9.9,0.159
101,2022,293,1600,0,13.2,1070,0,453,0,0,0,54.29,5103,10.77,1.903,0.177
101,2022,293,1700,0,12.93,1068,0,403.2,0,0,0,54.32,5357,1.796,0.381,0.212
101,2022,293,1800,0,12.87,1066,0,382.4,0,0,0,54.29,5383,0,0,-7999
101,2022,293,1900,0,12.84,1066,0,361.8,0,0,0,54.27,5230,0,0,-7999
101,2022,293,2000,0,12.81,1066,0,311.7,0,0,0,54.27,5332,0,0,-7999
101,2022,293,2100,0,12.79,1066,0,325.2,0,0,0,54.29,5408,0,0,-7999
101,2022,293,2200,0,12.78,1065,0,316.8,0,0,0,54.27,5078,0,0,-7999
101,2022,293,2300,0,12.76,1067,0,299.6,0,0,0,54.27,5357,0,0,-7999
101,2022,294,000,0,12.74,1066,0,282.5,0,0,0,54.27,5205,0,0,-7999
101,2022,294,100,0,12.72,1065,0,264.2,0,0,0,54.29,5154,0,0,-7999
101,2022,294,200,0,12.7,1065,0,248.2,0,0,0,54.27,5332,0,0,-7999
101,2022,294,300,0,12.67,1064,0,232.5,0,0,0,54.34,4900,0,0,-7999
101,2022,294,400,0,12.64,1065,0,221.1,0,0,0,54.24,5154,0,0,-7999
101,2022,294,500,0,12.61,1062,0,221.6,0,0,0,54.27,5129,0,0,-7999
101,2022,294,600,0,12.59,1065,0,205.3,0,0,0,54.32,5281,0,0,-7999
101,2022,294,700,0,12.62,1064,0,204.1,0,0,0,54.27,5027,20.13,3.43,0.17
101,2022,294,800,0,12.63,1066,0,205.1,0,0,0,54.29,5205,23.01,3.811,0.166
101,2022,294,900,0,12.84,1065,0.05,226.1,0,0,0,54.27,5205,60.04,9.53,0.159
101,2022,294,1000,0,13.1,1067,0,232,0,0,0,54.27,5408,53.56,8.38,0.157
101,2022,294,1100,0,13.72,1065,0,265,0,0,0,54.29,5129,158.5,24.76,0.156
101,2022,294,1200,0,13.38,1068,0,274.9,0,0,0,54.24,5027,78.72,11.81,0.15
101,2022,294,1300,0,13.77,1067,0,295.7,0,0,0,54.29,5129,116.4,18.67,0.16
101,2022,294,1400,0,13.41,1068,0,298.3,0,0,0,54.24,5002,42.76,6.856,0.16
101,2022,294,1500,0,13.22,1065,0,252.8,0,0,0,54.27,5383,40.61,6.477,0.159
101,2022,294,1600,0,13,1064,0,235.3,0,0,0,54.24,5129,14.74,2.286,0.155
101,2022,294,1700,0,12.88,1065,0,226.9,0,0,0,54.27,5205,0.719,0,0
101,2022,294,1800,0,12.82,1065,0,217,0,0,0,54.22,5560,0,0,-7999
101,2022,294,1900,0,12.77,1066,0.08,214.5,0,0,0,54.19,5713,0,0,-7999
101,2022,294,2000,0,12.71,1063,0,190.8,0,0,0,54.34,5103,0,0,-7999
101,2022,294,2100,0,12.65,1064,0,177.1,0,0,0,54.27,5535,0,0,-7999
101,2022,294,2200,0,12.6,1064,0,173.6,0,0,0,54.34,5052,0,0,-7999
101,2022,294,2300,0,12.57,1064,0.04,159.1,0,0,0,54.34,5154,0,0,-7999
101,2022,295,000,0,12.56,1064,0.01,128.1,0,0,0,54.39,5383,0,0,-7999
101,2022,295,100,0,12.56,1064,0.32,101.4,0,0,0,54.32,5230,0,0,-7999
101,2022,295,200,0,12.56,1063,0,91.8,0,0,0,54.37,5256,0,0,-7999
101,2022,295,300,0,12.55,1063,0,79.84,0,0,0,54.34,5129,0,0,-7999
101,2022,295,400,0,12.55,1062,0,52.41,0,0,0,54.34,5256,0,0,-7999
101,2022,295,500,0,12.55,1062,0,56.73,0,0,0,54.37,5205,0,0,-7999
101,2022,295,600,0,12.55,1063,0,37.43,0,0,0,54.29,5027,0,0,-7999
101,2022,295,700,0,12.55,1062,0,52.67,0,0,0,54.34,4925,10.43,1.144,0.11
101,2022,295,800,0,12.6,1063,0,33.11,0,0,0,54.34,5230,19.07,2.288,0.12
101,2022,295,900,0,14.76,1063,0,59.52,0,0,0,54.32,5332,222.6,29.74,0.134
101,2022,295,1000,0,14.48,1065,0.04,39.71,0,0,0,54.22,5332,190.6,19.44,0.102
101,2022,295,1100,0,14.69,1066,0.02,78.57,0,0,0,54.24,5230,199.6,23.25,0.117
101,2022,295,1200,0,14.28,1067,0,123,0,0,0,54.32,5103,92.4,12.57,0.136
101,2022,295,1300,0,13.86,1067,0,84.9,0,0,0,54.24,5129,80.9,10.29,0.127
101,2022,295,1400,0,14.59,1066,0,91.8,0,0,0,54.24,4951,142.4,20.96,0.147
101,2022,295,1500,0,13.57,1065,0,69.94,0,0,0,54.29,5205,34.87,4.573,0.131
101,2022,295,1600,0,13.68,1062,0,75.02,0,0,0,54.32,5027,14.03,1.906,0.136
101,2022,295,1700,0,13.08,1062,0,62.32,0,0,0,54.29,4849,3.956,0.763,0.193
101,2022,295,1800,0,12.94,1062,0,55.46,0,0,0,54.29,4951,0,0,-7999
101,2022,295,1900,0,12.88,1062,0,43.78,0,0,0,54.27,4976,0,0,-7999
101,2022,295,2000,0,12.85,1063,0,48.35,0,0,0,54.29,4976,0,0,-7999
101,2022,295,2100,0,12.83,1062,0,41.49,0,0,0,54.27,4976,0,0,-7999
101,2022,295,2200,0,12.81,1063,0,26.25,0,0,0,54.29,4951,0,0,-7999
101,2022,295,2300,0,12.78,1062,0,9.99,0,0,0,54.24,5154,0,0,-7999
101,2022,296,000,0,12.77,1062,0,11.01,0,0,0,54.29,5002,0,0,-7999
101,2022,296,100,0,12.75,1063,0,7.454,0,0,0,54.27,5002,0,0,-7999
101,2022,296,200,0,12.74,1061,0,-13.12,0,0,0,54.34,5002,0,0,-7999
101,2022,296,300,0,12.72,1061,0,-18.2,0,0,0,54.32,5002,0,0,-7999
101,2022,296,400,0,12.7,1061,0,-22.77,0,0,0,54.27,5027,0,0,-7999
101,2022,296,500,0,12.68,1060,0,-40.3,0,0,0,54.27,5002,0,0,-7999
101,2022,296,600,0,12.66,1061,0,-4.484,0,0,0,54.32,5179,0,0,-7999
101,2022,296,700,0,12.66,1062,0,17.11,0,0,0,54.29,4976,7.558,2.289,0.303
101,2022,296,800,0,12.89,1062,0,35.14,0,0,0,54.32,4976,124.8,35.47,0.284
101,2022,296,900,0,14.78,1064,0,65.62,0,0,0,54.34,4925,205.4,34.69,0.169
101,2022,296,1000,0,14.71,1065,0,95.1,0,0,0,54.24,5002,266.4,37.73,0.142
101,2022,296,1100,0,14.55,1069,0,125.8,0,0,0,54.11,5002,305.9,44.19,0.144
101,2022,296,1200,0,14.53,1070,0,134.7,0,0,0,54.24,4951,316.9,46.85,0.148
101,2022,296,1300,0,14.72,1071,0,160.9,0,0,0,54.14,4798,301.1,46.09,0.153
101,2022,296,1400,0,14.52,1070,0,150.7,0,0,0,54.24,5078,232.1,38.85,0.167
101,2022,296,1500,0,14.61,1067,0,140.3,0,0,0,54.27,5027,180.8,32.77,0.181
101,2022,296,1600,0,14.72,1065,0,120.5,0,0,0,54.32,5027,87.7,18.67,0.213
101,2022,296,1700,0,13.44,1063,0,72.73,0,0,0,54.27,4951,3.954,0.762,0.193
101,2022,296,1800,0,13,1062,0,52.92,0,0,0,54.29,4976,0,0,-7999
101,2022,296,1900,0,12.92,1063,0,49.11,0,0,0,54.29,4951,0,0,-7999
101,2022,296,2000,0,12.88,1063,0,44.28,0,0,0,54.22,5002,0,0,-7999
101,2022,296,2100,0,12.85,1062,0,40.73,0,0,0,54.32,4951,0,0,-7999
101,2022,296,2200,0,12.83,1063,0,46.57,0,0,0,54.29,4951,0,0,-7999
101,2022,296,2300,0,12.81,1062,0,54.19,0,0,0,54.27,4976,0,0,-7999
101,2022,297,000,0,12.79,1064,0,64.86,0,0,0,54.27,5078,0,0,-7999
101,2022,297,100,0,12.76,1064,0,69.68,0,0,0,54.27,4951,0,0,-7999
101,2022,297,200,0,12.75,1063,0,76.03,0,0,0,54.29,4824,0,0,-7999
101,2022,297,300,0,12.73,1062,0,75.27,0,0,0,54.29,4951,0,0,-7999
101,2022,297,400,0,12.71,1062,0,97.6,0,0,0,54.27,4951,0,0,-7999
101,2022,297,500,0,12.69,1065,0,94.3,0,0,0,54.32,5078,0,0,-7999
