101,2022,291,1300,0,101,0.316,0.392,0.548,0.618,0.762,102,0.446,7.772,8.74,6.432,5.976,103,6.563,7.791,9.42,17.66,16.88
101,2022,291,1400,0,101,0.315,0.392,0.548,0.618,0.762,102,0.448,7.779,8.74,6.435,5.973,103,6.656,7.805,9.43,17.66,16.88
101,2022,291,1500,0,101,0.315,0.393,0.548,0.617,0.762,102,0.449,7.796,8.74,6.432,5.976,103,6.744,7.822,9.42,17.66,16.87
101,2022,291,1600,0,101,0.314,0.392,0.548,0.617,0.762,102,0.45,7.809,8.75,6.432,5.976,103,6.8,7.833,9.43,17.66,16.87
101,2022,291,1700,0,101,0.313,0.392,0.548,0.617,0.762,102,0.451,7.819,8.75,6.432,5.976,103,6.744,7.847,9.43,17.66,16.87
101,2022,291,1800,0,101,0.312,0.392,0.548,0.617,0.762,102,0.45,7.836,8.75,6.432,5.976,103,6.6,7.857,9.43,17.66,16.86
101,2022,291,1900,0,101,0.311,0.392,0.549,0.617,0.762,102,0.449,7.839,8.75,6.429,5.979,103,6.507,7.857,9.44,17.66,16.85
101,2022,291,2000,0,101,0.31,0.392,0.549,0.617,0.762,102,0.448,7.839,8.75,6.432,5.976,103,6.458,7.847,9.44,17.66,16.85
101,2022,291,2100,0,101,0.31,0.392,0.549,0.617,0.762,102,0.447,7.836,8.76,6.432,5.976,103,6.419,7.836,9.44,17.65,16.85
101,2022,291,2200,0,101,0.31,0.392,0.549,0.617,0.762,102,0.446,7.836,8.76,6.429,5.976,103,6.391,7.826,9.44,17.65,16.85
101,2022,291,2300,0,101,0.31,0.392,0.549,0.617,0.762,102,0.446,7.833,8.76,6.429,5.976,103,6.37,7.819,9.44,17.66,16.84
101,2022,292,000,0,101,0.31,0.392,0.549,0.617,0.762,102,0.445,7.829,8.76,6.429,5.976,103,6.355,7.812,9.44,17.65,16.84
101,2022,292,100,0,101,0.31,0.392,0.549,0.617,0.762,102,0.445,7.826,8.76,6.429,5.976,103,6.34,7.805,9.44,17.65,16.84
101,2022,292,200,0,101,0.31,0.391,0.549,0.617,0.762,102,0.444,7.819,8.76,6.426,5.976,103,6.321,7.795,9.44,17.65,16.84
101,2022,292,300,0,101,0.31,0.391,0.549,0.617,0.762,102,0.443,7.812,8.76,6.426,5.976,103,6.312,7.788,9.44,17.65,16.84
101,2022,292,400,0,101,0.31,0.391,0.549,0.617,0.762,102,0.443,7.806,8.76,6.423,5.976,103,6.303,7.774,9.43,17.65,16.84
101,2022,292,500,0,101,0.31,0.391,0.549,0.617,0.762,102,0.442,7.796,8.76,6.42,5.976,103,6.294,7.767,9.43,17.65,16.84
101,2022,292,600,0,101,0.31,0.391,0.548,0.617,0.762,102,0.442,7.789,8.76,6.42,5.976,103,6.288,7.761,9.43,17.65,16.83
101,2022,292,700,0,101,0.31,0.391,0.548,0.617,0.762,102,0.442,7.782,8.76,6.42,5.973,103,6.285,7.757,9.42,17.64,16.83
101,2022,292,800,0,101,0.311,0.392,0.548,0.617,0.761,102,0.442,7.782,8.76,6.423,5.976,103,6.306,7.761,9.42,17.65,16.83
101,2022,292,900,0,101,0.312,0.392,0.548,0.617,0.761,102,0.442,7.769,8.75,6.423,5.973,103,6.327,7.767,9.42,17.65,16.84
101,2022,292,1000,0,101,0.313,0.392,0.548,0.617,0.761,102,0.442,7.758,8.75,6.423,5.973,103,6.367,7.771,9.42,17.65,16.85
101,2022,292,1100,0,101,0.314,0.392,0.548,0.617,0.761,102,0.443,7.755,8.74,6.426,5.97,103,6.409,7.771,9.42,17.65,16.86
101,2022,292,1200,0,101,0.314,0.392,0.548,0.617,0.761,102,0.444,7.758,8.73,6.426,5.97,103,6.464,7.781,9.42,17.65,16.86
101,2022,292,1300,0,101,0.314,0.392,0.548,0.617,0.761,102,0.446,7.765,8.73,6.426,5.97,103,6.547,7.791,9.42,17.65,16.87
101,2022,292,1400,0,101,0.314,0.392,0.548,0.617,0.761,102,0.447,7.772,8.73,6.423,5.967,103,6.643,7.805,9.42,17.65,16.87
101,2022,292,1500,0,101,0.313,0.392,0.548,0.617,0.761,102,0.449,7.789,8.74,6.423,5.97,103,6.728,7.819,9.42,17.64,16.86
101,2022,292,1600,0,101,0.312,0.392,0.548,0.617,0.761,102,0.45,7.799,8.74,6.423,5.967,103,6.772,7.833,9.42,17.65,16.85
101,2022,292,1700,0,101,0.311,0.392,0.548,0.617,0.761,102,0.45,7.812,8.74,6.423,5.967,103,6.656,7.843,9.42,17.65,16.85
101,2022,292,1800,0,101,0.31,0.392,0.548,0.617,0.761,102,0.449,7.826,8.74,6.423,5.97,103,6.547,7.86,9.43,17.64,16.85
101,2022,292,1900,0,101,0.309,0.392,0.548,0.617,0.761,102,0.448,7.826,8.74,6.423,5.967,103,6.464,7.84,9.43,17.64,16.85
101,2022,292,2000,0,101,0.309,0.392,0.548,0.617,0.761,102,0.447,7.826,8.74,6.423,5.97,103,6.422,7.829,9.43,17.64,16.84
101,2022,292,2100,0,101,0.309,0.392,0.548,0.617,0.761,102,0.447,7.826,8.74,6.42,5.97,103,6.385,7.822,9.43,17.64,16.84
101,2022,292,2200,0,101,0.308,0.391,0.548,0.617,0.761,102,0.446,7.826,8.74,6.42,5.97,103,6.358,7.812,9.43,17.64,16.83
101,2022,292,2300,0,101,0.308,0.391,0.548,0.617,0.761,102,0.445,7.819,8.74,6.42,5.97,103,6.337,7.805,9.43,17.64,16.83
101,2022,293,000,0,101,0.308,0.391,0.548,0.617,0.761,102,0.444,7.816,8.74,6.417,5.97,103,6.321,7.795,9.43,17.64,16.83
101,2022,293,100,0,101,0.308,0.391,0.548,0.617,0.761,102,0.444,7.806,8.74,6.417,5.97,103,6.306,7.788,9.43,17.63,16.83
101,2022,293,200,0,101,0.308,0.391,0.548,0.617,0.761,102,0.443,7.802,8.74,6.417,5.967,103,6.294,7.778,9.43,17.63,16.83
101,2022,293,300,0,101,0.308,0.391,0.548,0.617,0.761,102,0.443,7.792,8.74,6.414,5.967,103,6.285,7.771,9.42,17.63,16.83
101,2022,293,400,0,101,0.308,0.391,0.548,0.617,0.761,102,0.442,7.789,8.74,6.411,5.967,103,6.279,7.767,9.42,17.63,16.82
101,2022,293,500,0,101,0.309,0.391,0.548,0.617,0.761,102,0.442,7.779,8.74,6.414,5.967,103,6.27,7.757,9.42,17.63,16.82
101,2022,293,600,0,101,0.308,0.391,0.548,0.617,0.761,102,0.441,7.772,8.74,6.411,5.97,103,6.264,7.747,9.42,17.63,16.82
101,2022,293,700,0,101,0.309,0.391,0.548,0.616,0.761,102,0.441,7.765,8.74,6.408,5.967,103,6.261,7.743,9.41,17.63,16.82
101,2022,293,800,0,101,0.309,0.392,0.548,0.616,0.76,102,0.441,7.762,8.74,6.411,5.967,103,6.282,7.75,9.41,17.63,16.82
101,2022,293,900,0,101,0.31,0.392,0.548,0.616,0.76,102,0.441,7.748,8.73,6.411,5.967,103,6.306,7.754,9.41,17.63,16.83
101,2022,293,1000,0,101,0.311,0.392,0.548,0.616,0.761,102,0.441,7.742,8.73,6.414,5.965,103,6.349,7.764,9.41,17.63,16.84
101,2022,293,1100,0,101,0.311,0.392,0.548,0.616,0.76,102,0.442,7.745,8.73,6.411,5.965,103,6.394,7.761,9.41,17.63,16.84
101,2022,293,1200,0,101,0.311,0.392,0.548,0.616,0.76,102,0.443,7.748,8.73,6.411,5.967,103,6.431,7.761,9.41,17.63,16.84
101,2022,293,1300,0,101,0.311,0.392,0.547,0.616,0.76,102,0.445,7.745,8.72,6.411,5.962,103,6.483,7.774,9.41,17.63,16.85
101,2022,293,1400,0,101,0.31,0.391,0.548,0.616,0.76,102,0.446,7.755,8.72,6.411,5.965,103,6.526,7.785,9.4,17.63,16.84
101,2022,293,1500,0,101,0.309,0.392,0.548,0.616,0.76,102,0.447,7.765,8.72,6.414,5.965,103,6.55,7.795,9.4,17.63,16.84
101,2022,293,1600,0,101,0.309,0.392,0.548,0.616,0.76,102,0.448,7.775,8.72,6.414,5.965,103,6.547,7.805,9.4,17.63,16.84
101,2022,293,1700,0,101,0.31,0.392,0.548,0.616,0.76,102,0.448,7.802,8.73,6.411,5.979,103,6.523,7.812,9.41,17.63,16.83
101,2022,293,1800,0,101,0.31,0.392,0.548,0.616,0.76,102,0.448,7.802,8.73,6.411,5.976,103,6.498,7.822,9.41,17.63,16.83
101,2022,293,1900,0,101,0.309,0.392,0.548,0.616,0.76,102,0.447,7.812,8.74,6.411,5.976,103,6.477,7.829,9.41,17.63,16.83
101,2022,293,2000,0,101,0.308,0.392,0.548,0.616,0.76,102,0.447,7.819,8.74,6.411,5.973,103,6.455,7.833,9.42,17.63,16.83
101,2022,293,2100,0,101,0.308,0.392,0.548,0.616,0.76,102,0.447,7.823,8.74,6.411,5.973,103,6.437,7.836,9.43,17.63,16.82
101,2022,293,2200,0,101,0.308,0.392,0.548,0.616,0.76,102,0.446,7.826,8.74,6.411,5.973,103,6.422,7.836,9.43,17.63,16.83
101,2022,293,2300,0,101,0.308,0.392,0.548,0.616,0.76,102,0.446,7.826,8.75,6.408,5.973,103,6.406,7.836,9.43,17.63,16.83
101,2022,294,000,0,101,0.308,0.392,0.548,0.616,0.76,102,0.446,7.829,8.75,6.408,5.973,103,6.397,7.833,9.43,17.63,16.83
101,2022,294,100,0,101,0.308,0.392,0.548,0.616,0.76,102,0.445,7.829,8.75,6.408,5.976,103,6.385,7.833,9.44,17.63,16.82
101,2022,294,200,0,101,0.308,0.392,0.548,0.616,0.76,102,0.445,7.829,8.75,6.408,5.976,103,6.379,7.829,9.44,17.63,16.82
101,2022,294,300,0,101,0.308,0.392,0.548,0.616,0.76,102,0.445,7.829,8.76,6.408,5.976,103,6.37,7.826,9.44,17.63,16.82
101,2022,294,400,0,101,0.308,0.392,0.548,0.616,0.76,102,0.445,7.826,8.76,6.408,5.976,103,6.358,7.822,9.44,17.63,16.82
101,2022,294,500,0,101,0.308,0.391,0.548,0.616,0.76,102,0.444,7.823,8.76,6.408,5.976,103,6.352,7.819,9.44,17.63,16.82
101,2022,294,600,0,101,0.307,0.391,0.548,0.616,0.76,102,0.444,7.819,8.76,6.411,5.973,103,6.346,7.816,9.44,17.63,16.82
