101,2022,201,1300,0,14.02,1.07,0,28.25,0,0,0,-0.003,167.8,503.7,73.78,0.146
101,2022,201,1400,0,14.02,1.072,0,28.58,0,0,0,-0.001,175.8,470.7,71.5,0.152
101,2022,201,1500,0,14.02,1.071,0,27.73,0,0,0,0.007,176.8,413.7,65.03,0.157
101,2022,201,1600,0,14.05,1.07,0,28.04,0,0,0,0.002,168.8,331.5,56.67,0.171
101,2022,201,1700,0,14.11,1.066,0,26.93,0,0,0,0.008,185.8,231.1,43.36,0.188
101,2022,201,1800,0,14.13,1.064,0,25.28,0,0,0,0.008,184.8,132.8,29.67,0.223
101,2022,201,1900,0,13.54,1.063,0,23.2,0,0,0,0.011,178.8,34.46,6.468,0.188
101,2022,201,2000,0,13,1.06,0,21,0,0,0,0.009,190.8,0.359,0.38,1.06
101,2022,201,2100,0,12.84,1.058,0,19.9,0,0,0,0.01,181.8,0,0,-7999
101,2022,201,2200,0,12.77,1.057,0,19.02,0,0,0,0.011,190.8,0,0,-7999
101,2022,201,2300,0,12.75,1.057,0,17.34,0,0,0,0.009,178.8,0,0,-7999
101,2022,202,000,0,12.74,1.057,0,16.48,0,0,0,0.01,182.8,0,0,-7999
101,2022,202,100,0,12.72,1.056,0,14.88,0,0,0,0.012,191.8,0,0,-7999
101,2022,202,200,0,12.7,1.056,0,11.98,0,0,0,0.012,191.8,0,0,-7999
101,2022,202,300,0,12.68,1.054,0,15.4,0,0,0,0.02,190.8,0,0,-7999
101,2022,202,400,0,12.66,1.055,0,13.99,0,0,0,0.012,186.8,0,0,-7999
101,2022,202,500,0,12.65,1.055,0,10.33,0,0,0,0.025,191.8,5.748,0.762,0.133
101,2022,202,600,0,12.82,1.055,0,13.26,0,0,0,0.009,186.8,97,19.8,0.204
101,2022,202,700,0,13.07,1.055,0,19.83,0,0,0,0.011,189.8,193.2,36.54,0.189
101,2022,202,800,0,13.3,1.057,0,22.38,0,0,0,0.007,180.8,291.5,47.18,0.162
101,2022,202,900,0,14.21,1.06,0,23.97,0,0,0,0.009,190.8,376.9,57.07,0.151
101,2022,202,1000,0,14.14,1.062,0,25.39,0,0,0,0.013,181.8,446.3,63.89,0.143
101,2022,202,1100,0,14.08,1.066,0,26.44,0,0,0,0.008,167.8,489.4,68.46,0.14
101,2022,202,1200,0,14.03,1.07,0,27.06,0,0,0,0.006,167.8,503.7,71.88,0.143
101,2022,202,1300,0,14.02,1.07,0,27.46,0,0,0,0.003,167.8,499.4,73.78,0.148
101,2022,202,1400,0,14.04,1.07,0,27.32,0,0,0,0.006,175.8,465.4,70.74,0.152
101,2022,202,1500,0,14.09,1.068,0,27.2,0,0,0,0.001,176.8,409.4,65.42,0.16
101,2022,202,1600,0,14.08,1.067,0,25.58,0,0,0,0.004,177.8,325.1,55.53,0.171
101,2022,202,1700,0,14.15,1.068,0,24.02,0,0,0,0.007,177.8,236.1,44.88,0.19
101,2022,202,1800,0,14.22,1.062,0,22.66,0,0,0,0.01,186.8,145.3,31.95,0.22
101,2022,202,1900,0,13.64,1.06,0,19.95,0,0,0,0.009,177.8,37.33,7.609,0.204
101,2022,202,2000,0,13.02,1.057,0,17.43,0,0,0,0.007,189.8,1.077,0.381,0.353
101,2022,202,2100,0,12.87,1.056,0,15.79,0,0,0,0.015,186.8,0,0,-7999
101,2022,202,2200,0,12.78,1.056,0,14.43,0,0,0,0.01,186.8,0,0,-7999
101,2022,202,2300,0,12.75,1.054,0,13.17,0,0,0,0.008,190.8,0,0,-7999
101,2022,203,000,0,12.73,1.056,0,12.52,0,0,0,0.011,186.8,0,0,-7999
