101,2022,39,1300,0,101,0.348,0.525,0.817,0.704,0.84,102,0.584,16.53,16.56,11.9,12.82,103,22.26,24.09,24.65,31.61,30.32
101,2022,39,1400,0,101,0.35,0.525,0.817,0.704,0.84,102,0.585,16.52,16.55,11.9,12.82,103,22.12,24.19,24.7,31.61,30.33
101,2022,39,1500,0,101,0.352,0.525,0.817,0.704,0.839,102,0.585,16.52,16.56,11.9,12.83,103,22.02,24.23,24.72,31.62,30.32
101,2022,39,1600,0,101,0.353,0.526,0.817,0.704,0.839,102,0.586,16.54,16.57,11.9,12.83,103,21.89,24.23,24.73,31.63,30.31
101,2022,39,1700,0,101,0.353,0.525,0.817,0.704,0.84,102,0.586,16.54,16.56,11.9,12.83,103,21.84,24.22,24.73,31.64,30.32
101,2022,39,1800,0,101,0.353,0.525,0.817,0.704,0.84,102,0.587,16.55,16.56,11.9,12.83,103,21.8,24.21,24.73,31.64,30.32
101,2022,39,1900,0,101,0.353,0.525,0.817,0.704,0.84,102,0.587,16.55,16.57,11.9,12.83,103,21.79,24.21,24.72,31.64,30.32
101,2022,39,2000,0,101,0.353,0.525,0.817,0.704,0.84,102,0.587,16.56,16.57,11.9,12.83,103,21.77,24.21,24.72,31.65,30.32
101,2022,39,2100,0,101,0.352,0.525,0.817,0.704,0.84,102,0.587,16.57,16.57,11.9,12.83,103,21.74,24.2,24.72,31.66,30.32
101,2022,39,2200,0,101,0.352,0.525,0.817,0.704,0.84,102,0.587,16.58,16.57,11.9,12.83,103,21.7,24.19,24.72,31.65,30.32
101,2022,39,2300,0,101,0.352,0.525,0.817,0.704,0.84,102,0.587,16.58,16.57,11.9,12.83,103,21.64,24.18,24.72,31.66,30.32
101,2022,40,000,0,101,0.351,0.525,0.817,0.704,0.84,102,0.586,16.58,16.57,11.9,12.83,103,21.6,24.16,24.7,31.65,30.33
101,2022,40,100,0,101,0.351,0.525,0.817,0.704,0.84,102,0.586,16.59,16.58,11.9,12.83,103,21.59,24.15,24.7,31.66,30.32
101,2022,40,200,0,101,0.351,0.525,0.817,0.704,0.84,102,0.586,16.59,16.58,11.9,12.83,103,21.59,24.13,24.68,31.66,30.33
101,2022,40,300,0,101,0.351,0.525,0.817,0.704,0.84,102,0.586,16.6,16.58,11.9,12.83,103,21.6,24.12,24.68,31.66,30.33
101,2022,40,400,0,101,0.351,0.525,0.817,0.704,0.84,102,0.586,16.6,16.58,11.9,12.83,103,21.6,24.11,24.67,31.65,30.34
101,2022,40,500,0,101,0.35,0.525,0.817,0.704,0.84,102,0.586,16.61,16.59,11.9,12.83,103,21.58,24.1,24.66,31.65,30.34
101,2022,40,600,0,101,0.35,0.525,0.817,0.704,0.84,102,0.586,16.61,16.6,11.9,12.83,103,21.53,24.09,24.65,31.64,30.34
101,2022,40,700,0,101,0.35,0.525,0.817,0.704,0.84,102,0.586,16.61,16.6,11.91,12.83,103,21.52,24.07,24.65,31.64,30.34
101,2022,40,800,0,101,0.35,0.525,0.817,0.704,0.84,102,0.586,16.61,16.6,11.9,12.83,103,21.52,24.05,24.63,31.63,30.34
101,2022,40,900,0,101,0.35,0.525,0.817,0.704,0.84,102,0.586,16.58,16.58,11.9,12.83,103,21.64,24.03,24.64,31.63,30.32
101,2022,40,1000,0,101,0.352,0.525,0.817,0.704,0.84,102,0.586,16.58,16.58,11.91,12.83,103,22.13,24.04,24.63,31.63,30.32
101,2022,40,1100,0,101,0.354,0.525,0.817,0.704,0.839,102,0.585,16.57,16.57,11.91,12.83,103,22.52,24.1,24.65,31.62,30.33
101,2022,40,1200,0,101,0.356,0.526,0.817,0.704,0.839,102,0.586,16.56,16.57,11.9,12.82,103,22.44,24.14,24.69,31.63,30.33
101,2022,40,1300,0,101,0.358,0.526,0.817,0.704,0.839,102,0.586,16.55,16.57,11.91,12.82,103,22.22,24.18,24.72,31.63,30.34
101,2022,40,1400,0,101,0.359,0.526,0.817,0.704,0.839,102,0.586,16.55,16.57,11.91,12.83,103,22.12,24.25,24.75,31.63,30.33
101,2022,40,1500,0,101,0.359,0.526,0.817,0.704,0.839,102,0.587,16.55,16.57,11.91,12.82,103,22,24.28,24.76,31.65,30.34
101,2022,40,1600,0,101,0.359,0.526,0.817,0.704,0.839,102,0.588,16.57,16.58,11.91,12.83,103,21.94,24.28,24.76,31.64,30.31
101,2022,40,1700,0,101,0.359,0.526,0.817,0.704,0.839,102,0.588,16.59,16.58,11.91,12.83,103,21.93,24.26,24.73,31.67,30.31
101,2022,40,1800,0,101,0.358,0.526,0.817,0.704,0.839,102,0.589,16.6,16.58,11.91,12.83,103,21.96,24.26,24.72,31.67,30.33
101,2022,40,1900,0,101,0.358,0.526,0.817,0.704,0.839,102,0.589,16.6,16.58,11.91,12.83,103,21.96,24.25,24.71,31.68,30.33
101,2022,40,2000,0,101,0.358,0.526,0.817,0.704,0.84,102,0.589,16.6,16.58,11.91,12.83,103,21.98,24.24,24.7,31.68,30.33
101,2022,40,2100,0,101,0.358,0.526,0.817,0.704,0.84,102,0.589,16.61,16.58,11.91,12.83,103,21.96,24.23,24.7,31.68,30.33
101,2022,40,2200,0,101,0.357,0.525,0.817,0.704,0.84,102,0.588,16.62,16.58,11.91,12.83,103,21.96,24.21,24.7,31.68,30.33
101,2022,40,2300,0,101,0.357,0.525,0.817,0.704,0.84,102,0.588,16.62,16.59,11.91,12.83,103,21.93,24.21,24.7,31.68,30.33
101,2022,41,000,0,101,0.357,0.525,0.817,0.704,0.84,102,0.587,16.62,16.59,11.91,12.83,103,21.86,24.2,24.69,31.67,30.34
101,2022,41,100,0,101,0.356,0.525,0.817,0.704,0.84,102,0.587,16.62,16.59,11.91,12.83,103,21.84,24.19,24.69,31.67,30.34
101,2022,41,200,0,101,0.356,0.525,0.817,0.704,0.84,102,0.587,16.62,16.6,11.91,12.83,103,21.79,24.17,24.68,31.68,30.34
101,2022,41,300,0,101,0.356,0.525,0.817,0.704,0.84,102,0.586,16.62,16.6,11.91,12.83,103,21.76,24.15,24.67,31.67,30.34
101,2022,41,400,0,101,0.355,0.525,0.817,0.704,0.84,102,0.586,16.62,16.6,11.91,12.83,103,21.72,24.13,24.66,31.67,30.34
101,2022,41,500,0,101,0.355,0.525,0.817,0.704,0.84,102,0.586,16.63,16.6,11.91,12.83,103,21.69,24.11,24.66,31.67,30.35
101,2022,41,600,0,101,0.355,0.525,0.817,0.704,0.84,102,0.586,16.64,16.61,11.91,12.83,103,21.64,24.1,24.65,31.66,30.35
101,2022,41,700,0,101,0.354,0.524,0.817,0.704,0.84,102,0.585,16.64,16.61,11.91,12.83,103,21.58,24.09,24.64,31.66,30.37
101,2022,41,800,0,101,0.354,0.524,0.816,0.704,0.84,102,0.585,16.63,16.61,11.91,12.83,103,21.55,24.07,24.64,31.64,30.37
101,2022,41,900,0,101,0.353,0.525,0.816,0.704,0.84,102,0.585,16.59,16.59,11.91,12.82,103,21.61,24.02,24.62,31.65,30.34
101,2022,41,1000,0,101,0.355,0.525,0.816,0.704,0.839,102,0.585,16.58,16.58,11.91,12.83,103,22.1,24.01,24.61,31.64,30.32
101,2022,41,1100,0,101,0.357,0.525,0.816,0.704,0.839,102,0.585,16.57,16.58,11.91,12.83,103,22.64,24.05,24.62,31.64,30.33
101,2022,41,1200,0,101,0.358,0.526,0.816,0.704,0.839,102,0.585,16.56,16.58,11.91,12.83,103,22.73,24.1,24.65,31.63,30.34
101,2022,41,1300,0,101,0.357,0.526,0.816,0.704,0.839,102,0.585,16.55,16.58,11.91,12.83,103,22.68,24.13,24.68,31.63,30.34
101,2022,41,1400,0,101,0.356,0.526,0.816,0.704,0.839,102,0.585,16.55,16.58,11.92,12.82,103,22.4,24.17,24.7,31.64,30.35
101,2022,41,1500,0,101,0.355,0.526,0.816,0.704,0.839,102,0.586,16.54,16.58,11.92,12.82,103,22.26,24.19,24.71,31.66,30.34
101,2022,41,1600,0,101,0.353,0.525,0.816,0.704,0.839,102,0.587,16.55,16.58,11.92,12.83,103,22.13,24.18,24.7,31.65,30.33
101,2022,41,1700,0,101,0.352,0.525,0.816,0.704,0.839,102,0.587,16.58,16.59,11.91,12.83,103,22.11,24.16,24.68,31.67,30.33
101,2022,41,1800,0,101,0.351,0.525,0.816,0.704,0.839,102,0.588,16.58,16.59,11.91,12.83,103,22.17,24.15,24.66,31.67,30.34
101,2022,41,1900,0,101,0.351,0.524,0.816,0.704,0.839,102,0.587,16.59,16.59,11.91,12.83,103,22.14,24.15,24.64,31.67,30.34
101,2022,41,2000,0,101,0.351,0.524,0.816,0.704,0.839,102,0.587,16.58,16.6,11.91,12.83,103,22.1,24.15,24.64,31.67,30.34
101,2022,41,2100,0,101,0.351,0.524,0.816,0.704,0.839,102,0.587,16.58,16.59,11.91,12.83,103,22.1,24.13,24.63,31.66,30.34
101,2022,41,2200,0,101,0.35,0.525,0.816,0.704,0.839,102,0.586,16.57,16.6,11.91,12.83,103,22.03,24.11,24.62,31.66,30.34
101,2022,41,2300,0,101,0.35,0.525,0.816,0.704,0.839,102,0.586,16.57,16.6,11.91,12.83,103,21.98,24.09,24.61,31.66,30.35
101,2022,42,000,0,101,0.35,0.525,0.816,0.704,0.839,102,0.585,16.57,16.6,11.91,12.83,103,21.93,24.08,24.61,31.66,30.36
101,2022,42,100,0,101,0.35,0.524,0.816,0.704,0.84,102,0.585,16.56,16.61,11.91,12.83,103,21.86,24.05,24.6,31.64,30.37
