101,2022,83,1700,0,101,0.353,0.597,0.813,0.705,0.838,102,0.594,16.92,16.93,12.18,13.13,103,19.65,23.64,24.48,31.53,30.52
101,2022,83,1800,0,101,0.353,0.597,0.813,0.705,0.838,102,0.595,16.93,16.93,12.18,13.13,103,19.61,23.65,24.46,31.55,30.55
101,2022,83,1900,0,101,0.354,0.597,0.813,0.705,0.838,102,0.594,16.94,16.92,12.18,13.13,103,19.62,23.66,24.45,31.55,30.55
101,2022,83,2000,0,101,0.355,0.597,0.813,0.705,0.839,102,0.593,16.93,16.93,12.18,13.13,103,19.65,23.66,24.44,31.55,30.54
101,2022,83,2100,0,101,0.356,0.597,0.813,0.705,0.839,102,0.593,16.93,16.92,12.18,13.13,103,19.5,23.62,24.43,31.54,30.54
101,2022,83,2200,0,101,0.356,0.597,0.813,0.705,0.839,102,0.592,16.94,16.93,12.17,13.13,103,19.43,23.62,24.42,31.54,30.54
101,2022,83,2300,0,101,0.357,0.597,0.813,0.705,0.839,102,0.592,16.96,16.93,12.17,13.13,103,19.4,23.62,24.41,31.54,30.54
101,2022,84,000,0,101,0.357,0.597,0.812,0.705,0.839,102,0.592,16.96,16.93,12.17,13.13,103,19.36,23.6,24.4,31.53,30.54
101,2022,84,100,0,101,0.357,0.597,0.812,0.705,0.839,102,0.591,16.96,16.93,12.17,13.13,103,19.33,23.6,24.4,31.53,30.54
101,2022,84,200,0,101,0.358,0.597,0.812,0.705,0.839,102,0.591,16.94,16.94,12.17,13.13,103,19.27,23.6,24.4,31.52,30.54
101,2022,84,300,0,101,0.358,0.597,0.812,0.705,0.839,102,0.591,16.94,16.94,12.17,13.13,103,19.23,23.59,24.4,31.52,30.54
101,2022,84,400,0,101,0.358,0.597,0.812,0.705,0.839,102,0.59,16.93,16.94,12.17,13.13,103,19.16,23.59,24.39,31.51,30.53
101,2022,84,500,0,101,0.358,0.597,0.812,0.705,0.839,102,0.59,16.92,16.94,12.17,13.12,103,19.12,23.58,24.39,31.51,30.53
101,2022,84,600,0,101,0.358,0.596,0.812,0.705,0.839,102,0.59,16.91,16.94,12.16,13.13,103,19.08,23.58,24.39,31.5,30.53
101,2022,84,700,0,101,0.358,0.596,0.812,0.705,0.839,102,0.59,16.91,16.94,12.17,13.12,103,19.09,23.58,24.4,31.49,30.53
101,2022,84,800,0,101,0.358,0.596,0.812,0.705,0.839,102,0.59,16.89,16.93,12.17,13.13,103,19.05,23.57,24.39,31.49,30.52
101,2022,84,900,0,101,0.36,0.597,0.812,0.705,0.839,102,0.59,16.86,16.92,12.16,13.11,103,19.11,23.54,24.38,31.49,30.5
101,2022,84,1000,0,101,0.36,0.597,0.812,0.705,0.838,102,0.589,16.85,16.91,12.16,13.11,103,19.29,23.54,24.39,31.48,30.5
101,2022,84,1100,0,101,0.359,0.597,0.812,0.705,0.838,102,0.589,16.84,16.91,12.17,13.11,103,19.22,23.55,24.4,31.48,30.5
101,2022,84,1200,0,101,0.357,0.597,0.812,0.705,0.838,102,0.589,16.83,16.91,12.17,13.11,103,19.17,23.54,24.4,31.47,30.51
101,2022,84,1300,0,101,0.355,0.596,0.812,0.705,0.838,102,0.59,16.81,16.91,12.17,13.11,103,19.06,23.53,24.4,31.47,30.5
101,2022,84,1400,0,101,0.354,0.596,0.812,0.704,0.838,102,0.59,16.81,16.9,12.17,13.1,103,19.13,23.52,24.39,31.46,30.5
